h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.011527976179637587,0.35018227131330093,-0.9836160287051997,0.5549470657001696
1,15.0,20.0,-0.013787626097671707,0.34704527489996656,-0.7651276024497623,0.7734354919556072
2,20.0,25.0,-0.017687036408381897,0.34202914299216447,-0.5571112166542291,0.9814518777511403
3,25.0,30.0,-0.0176600472084942,0.3391288186708322,-0.3382018271837556,1.200361267221614
4,30.0,35.0,-0.017846734311455687,0.3347514806913972,-0.12128788484500358,1.4172752095603658
5,35.0,40.0,-0.01698640386371485,0.3309015419967542,0.111929935514101,1.6504930299194707
6,40.0,45.0,-0.012035691581122497,0.32926673239108134,0.3311043509147029,1.8696674453200723
7,45.0,50.0,-0.011047924632131757,0.32973160638794446,0.5333511081604564,2.071914202565826
8,50.0,55.0,0.0031454476319840345,0.31761755709634537,0.7343494395713118,2.2729125339766814
9,55.0,60.0,0.007777543246587403,0.3356727735641612,0.9339520781531807,2.47251517255855
10,60.0,65.0,0.01112559990551962,0.3350127985929204,1.149538107787464,2.688101202192833
11,65.0,70.0,0.010692498286567374,0.33658137950328526,1.3578483044946592,2.896411398900028
