h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.0051923619290339075,0.3532481272892032,-1.1488596484057563,0.40613425243608575
1,15.0,20.0,-0.0015152231352943502,0.3502386291401573,-0.984562355292579,0.5704315455492632
2,20.0,25.0,0.0014466611806584683,0.34722664131528413,-0.8176638816775984,0.7373300191642436
3,25.0,30.0,0.0029359197246886996,0.34506005936910233,-0.6574222880060652,0.8975716128357769
4,30.0,35.0,0.003087404006520054,0.34326369714891314,-0.495942176851604,1.059051723990238
5,35.0,40.0,0.00455465283203694,0.34275706322482,-0.3376650058790452,1.2173288949627967
6,40.0,45.0,0.006966835765179693,0.34953687826426366,-0.18350516032306363,1.3714887405187783
7,45.0,50.0,0.009992170307986126,0.3465190532276718,-0.02841438415276546,1.5265795166890765
8,50.0,55.0,0.021585991963258985,0.340979868340229,0.10776462079936884,1.6627585216412109
9,55.0,60.0,0.026755382741428666,0.35519303703589195,0.2624458939018849,1.8174397947437269
10,60.0,65.0,0.027391812614642904,0.3577432125372072,0.42928062502152464,1.9842745258633672
11,65.0,70.0,0.03137927018563642,0.3586398493161701,0.5950336679996147,2.1500275688414567
