h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.02656055650831344,0.3534315899064016,1.7516948518034678,0.18090092981684738
1,15.0,20.0,-0.03918944475738683,0.3485430453365019,1.8294572483604086,0.2586633263737877
2,20.0,25.0,-0.05244245814523537,0.3422808654212867,1.903613618719842,0.33281969673322115
3,25.0,30.0,-0.06517280700817007,0.3347993663647069,1.9708699117815833,0.40007598979496317
4,30.0,35.0,-0.07718997836048064,0.3251156268487007,2.03048549963093,0.45969157764430896
5,35.0,40.0,-0.09017417867788144,0.31444348528160604,2.0827779599894187,0.511984038002798
6,40.0,45.0,-0.10040098423969253,0.30512795064578696,2.1472968143032847,0.5765028923166647
7,45.0,50.0,-0.11026485473790704,0.2946179951786288,2.214969444618019,0.6441755226313982
8,50.0,55.0,-0.12665008332980773,0.27380768782979364,2.277815676049009,0.7070217540623887
9,55.0,60.0,-0.12777613955672062,0.2654895142514702,2.3458514732900593,0.7750575513034389
10,60.0,65.0,-0.13739013806040812,0.25243952971188055,2.4057755373741028,0.8349816153874821
11,65.0,70.0,-0.14273901100705697,0.24154104441962906,2.487995142850847,0.917201220864227
