h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.019669780537643008,0.34457390690112244,-0.9118551099839785,0.6252635194222551
1,15.0,20.0,-0.019898758012957235,0.3383593942716239,-0.6439493108887535,0.89316931851748
2,20.0,25.0,-0.020705003297752395,0.33003738336227445,-0.3787492126083588,1.1583694167978749
3,25.0,30.0,-0.01998991859608785,0.32290091868682197,-0.10330116224691638,1.4338174671593173
4,30.0,35.0,-0.016877930911842132,0.3161785136688341,0.15960471796215542,1.6967233473683887
5,35.0,40.0,-0.00885536106471124,0.31312707230928155,0.4430154922808665,1.9801341216871002
6,40.0,45.0,-0.001461884026940821,0.308881189441034,0.7263625564340171,2.2634811858402504
7,45.0,50.0,-0.0021261187965491805,0.31103004160321485,1.0000283374232786,2.5371469668295124
8,50.0,55.0,0.028468610318138916,0.31293243858086345,1.2507808860794842,2.7878995154857176
9,55.0,60.0,0.009459336138259188,0.3316358084525806,1.5243211155137515,3.0614397449199857
10,60.0,65.0,0.009489948579036905,0.33648148005562367,1.80469447450962,3.3418131039158525
11,65.0,70.0,0.008579696837102392,0.34122972006739066,2.075846618400982,3.6129652478072156
