h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.021204517069982956,0.35596696480942336,-1.903682461395184,-0.33744207299213014
1,15.0,20.0,-0.028995196654562072,0.3564040383008899,-2.049029630495662,-0.48278924209260793
2,20.0,25.0,-0.03522101418898226,0.35875936904750216,-2.202472563380781,-0.6362321749777272
3,25.0,30.0,-0.042976264310499654,0.3632935087682984,-2.3299229949756968,-0.7636826065726433
4,30.0,35.0,-0.050259009738083484,0.36650855766047924,-2.469231446264665,-0.9029910578616108
5,35.0,40.0,-0.056700322558965885,0.3710329817219954,-2.6188465233774436,-1.0526061349743894
6,40.0,45.0,-0.06256203151162731,0.37771964272746233,-2.7536951750301726,-1.1874547866271188
7,45.0,50.0,-0.06649668042541348,0.38294704315708117,-2.9003461876526586,-1.3341057992496055
8,50.0,55.0,-0.07442079567260826,0.4020663889068984,-3.0423974350524996,-1.4761570466494462
9,55.0,60.0,-0.08373611571177346,0.3937922261600357,-3.188937483110972,-1.6226970947079185
10,60.0,65.0,-0.08621598980015348,0.4019268488513821,-3.3345052867569063,-1.7682648983538525
11,65.0,70.0,-0.0871120424141518,0.41153331987165875,-3.487322027594518,-1.9210816391914645
