h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.024383020665627583,0.3573858947852693,1.346597599906805,-0.2159984521407711
1,15.0,20.0,-0.033169551091031556,0.3573345017242002,1.2309555500820828,-0.33164050196549305
2,20.0,25.0,-0.04136345873100867,0.35889096229797757,1.1304303328839755,-0.4321657191636003
3,25.0,30.0,-0.04940893338470189,0.36044209229329277,1.0216534896378766,-0.5409425624096993
4,30.0,35.0,-0.05731605807010544,0.36284258940940994,0.9274534797846328,-0.635142572262943
5,35.0,40.0,-0.06501194627033038,0.3674067752068219,0.833198987461535,-0.7293970645860408
6,40.0,45.0,-0.07098740598552705,0.369903337415701,0.7434076311048201,-0.819188420942756
7,45.0,50.0,-0.07516718782059716,0.368149849129999,0.6459006083099763,-0.9166954437375998
8,50.0,55.0,-0.09151953215024429,0.38479613121184264,0.5533885313189941,-1.0092075207285818
9,55.0,60.0,-0.09394257978432816,0.3842878610462147,0.46946924142028446,-1.0931268106272913
10,60.0,65.0,-0.09877799291054064,0.3923052673359993,0.38350665426421165,-1.179089397783364
11,65.0,70.0,-0.1011926436830173,0.3991921500364966,0.2634667041297459,-1.2991293479178299
