h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.5601653696268906,0.612563752790483,-2.4886183808286186,-1.0080254797176105
1,15.0,20.0,-0.6263887519134111,0.8607433389625608,-3.0392668416028683,-1.5586739404918595
2,20.0,25.0,-0.5726232266064499,1.1032640492039272,-3.4990870082286625,-2.0184941071176548
3,25.0,30.0,-0.43020704836862295,1.2958390092310363,-3.881975964381656,-2.401383063270648
4,30.0,35.0,-0.21516043970618662,1.4181671740475008,-4.384832406114728,-2.9042395050037184
5,35.0,40.0,0.08079062921628495,1.470699757440603,-4.84352209402931,-3.362929192918303
6,40.0,45.0,0.3346274870900527,1.4359672666662135,-5.280633430867621,-3.800040529756613
7,45.0,50.0,0.47213557132241635,1.2264031348579258,-5.977695379964347,-4.497102478853339
8,50.0,55.0,0.47123367599633453,0.9264991069572048,-6.503940855941692,-5.023347954830682
9,55.0,60.0,0.31703296970281464,0.6616277633447399,-6.990376570926203,-5.509783669815195
10,60.0,65.0,0.0476487212225581,0.5035940848581102,-7.506284334679665,-6.0256914335686576
11,65.0,70.0,-0.2627100430317569,0.48988660738900003,-8.008407872500635,-6.527814971389628
