h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.0034902972061866557,0.3480333939275521,1.8997449618680655,0.3320842157800715
1,15.0,20.0,-0.0019150952369894017,0.34224775706503663,2.0511779982218634,0.4835172521338691
2,20.0,25.0,0.0002333387903838078,0.3357284416303812,2.204129358039896,0.6364686119519019
3,25.0,30.0,0.003111641467726289,0.3285164039705771,2.3593253398164973,0.7916645937285027
4,30.0,35.0,0.0032897437151739577,0.320468672231343,2.4971776370310015,0.9295168909430074
5,35.0,40.0,0.004127147505224925,0.3134628606869414,2.6433123484681276,1.0756516023801332
6,40.0,45.0,0.005426740351116235,0.30531564006622597,2.7824325094979936,1.2147717634099993
7,45.0,50.0,0.009546274916557374,0.3056058664093029,2.918499303339873,1.3508385572518784
8,50.0,55.0,0.016022051995248972,0.2842694458936172,3.0482154990355723,1.480554752947578
9,55.0,60.0,0.027213677623929136,0.28972729777967,3.1878576599522734,1.6201969138642789
10,60.0,65.0,0.029501138644632583,0.29371734546045897,3.3349059841727846,1.7672452380847903
11,65.0,70.0,0.032442652835200245,0.2939669357836989,3.4830400611987518,1.9153793151107577
