h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.035249413868828273,0.34341985458325314,1.552001829391153,-0.018792075208799743
1,15.0,20.0,0.056462650574055556,0.3350235472274566,1.57472017789039,0.003926273290437432
2,20.0,25.0,0.07005753560188883,0.32810116879004225,1.5906157786646091,0.019821874064656384
3,25.0,30.0,0.08773659500023244,0.32297463608411653,1.5980238326113965,0.02722992801144418
4,30.0,35.0,0.10546256504978245,0.31791655007057407,1.584768708753571,0.013974804153618167
5,35.0,40.0,0.124388137474204,0.3158368695266841,1.566336483646412,-0.004457420953540587
6,40.0,45.0,0.1469525680518168,0.3074117594738043,1.58056317453847,0.009769269938517556
7,45.0,50.0,0.16625543688301217,0.29724092035088495,1.6119178842673054,0.04112397966735273
8,50.0,55.0,0.18725415993345476,0.2861506164834816,1.6161490284718494,0.04535512387189659
9,55.0,60.0,0.20188065941554567,0.2826938523305117,1.6168445054498966,0.046050600849944064
10,60.0,65.0,0.22372214046324174,0.27477179391977374,1.6226795279262225,0.051885623326270024
11,65.0,70.0,0.24171608563977276,0.26817628071703004,1.6187609301280677,0.047967025528115353
