frame,x,y
motor_with_onshape_mounting,0.8448176821995255,0.0586777937503337
motor_with_onshape_mounting_2,0.8091701328167507,0.15796849000336255
motor_with_onshape_mounting_3,0.7756812956022378,0.2732008542723209
motor_with_onshape_mounting_4,0.7667028472961076,0.392864497011579
motor_with_onshape_mounting_5,0.7098846054961152,0.4985606994403435
motor_with_onshape_mounting_6,0.7126958385348108,0.6185277648439724
motor_with_no_arms,0.6601626471964864,0.7264178184655956
