h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09974054404597715,0.376660056395229,-1.613477043320792,-0.04852505072987227
1,15.0,20.0,0.12289778838324875,0.3755624382267254,-1.6264168026358246,-0.06146481004490516
2,20.0,25.0,0.14617983950339217,0.37658305434327,-1.6482190884164813,-0.08326709582556159
3,25.0,30.0,0.1737174567379066,0.38008339400314434,-1.601582953493553,-0.0366309609026335
4,30.0,35.0,0.19523333848499466,0.38688543636540496,-1.601715065661773,-0.0367630730708536
5,35.0,40.0,0.21749268289390603,0.39092468718242,-1.6023759114457206,-0.037423918854801265
6,40.0,45.0,0.2408372376644345,0.3893419965645258,-1.6159994557031359,-0.051047463112216675
7,45.0,50.0,0.2680045511472129,0.39158986761567477,-1.6340633051369777,-0.06911131254605861
8,50.0,55.0,0.2834147999861052,0.3860341591198604,-1.6165319608327062,-0.051579968241786664
9,55.0,60.0,0.3142307039257198,0.38860230246502,-1.6583725700331948,-0.09342057744227505
10,60.0,65.0,0.33436192999372194,0.3932850463838079,-1.6392633239449028,-0.0743113313539832
11,65.0,70.0,0.35607158751525214,0.3959364701103806,-1.6263592946444387,-0.06140730205351951
