h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.05110786827665344,0.3704913771141108,-7.8123070741353855,-9.150520380523393
1,15.0,20.0,0.11201072762128883,0.1754550432391111,-11.51003836985528,-12.848251676243285
2,20.0,25.0,0.09666613620472553,0.4085975625852545,-15.29790960451071,-16.63612291089872
3,25.0,30.0,-0.0870941518580441,0.275665701758161,-19.10352210472411,-20.44173541111212
4,30.0,35.0,0.10877130656605631,0.34022438105998426,-22.815438473283844,-24.153651779671854
5,35.0,40.0,-0.11209907102885125,0.458082872481494,-26.69120375516101,-28.029417061549015
6,40.0,45.0,-0.04901381404878141,0.27706166482563693,-30.345511941867866,-31.68372524825587
7,45.0,50.0,-0.009723969688232949,0.49289983309048485,-34.11869800910011,-35.456911315488114
8,50.0,55.0,-0.245885434910756,0.4583956043541341,-37.91511738868789,-39.253330695075896
9,55.0,60.0,-0.11212411611854328,0.34416404737310535,-41.57438830056949,-42.91260160695751
10,60.0,65.0,-0.23381047714030065,0.4516998643613859,-45.32678254916248,-46.66499585555049
11,65.0,70.0,-0.22995819174595308,0.25404901141318387,-49.11681166515073,-50.455024971538734
