h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09772790393970882,0.3576804820573012,-14.38086280202318,-15.951656724009801
1,15.0,20.0,0.23497816593040824,0.3666005105102368,-20.629625980233026,-22.200419902219647
2,20.0,25.0,0.10952302142676054,0.37969604704190196,-26.841638307903104,-28.412432229889724
3,25.0,30.0,0.24154993646443812,0.3770149627137719,-33.04943190605663,-34.62022582804326
4,30.0,35.0,0.11501668708179506,0.35114602276483375,-39.26464096460175,-40.835434886588374
5,35.0,40.0,0.23389256840933317,0.36560157372571395,-45.43325847032023,-47.00405239230687
6,40.0,45.0,0.10739352990861249,0.3352205579582874,-51.57144263516927,-53.14223655715588
7,45.0,50.0,0.27054243128149535,0.3838239425725694,-57.75394008793899,-59.32473400992562
8,50.0,55.0,0.09514391527230691,0.26254192068668625,-63.89934379612111,-65.47013771810772
9,55.0,60.0,0.24311512428704726,0.3841068429588594,-70.08913242097964,-71.65992634296626
10,60.0,65.0,0.13926093114623947,0.24154656335341518,-76.31483263445523,-77.88562655644184
11,65.0,70.0,0.24278425655692762,0.36922362103572587,-82.57836343030144,-84.14915735228807
