frame,x,y
motor_with_onshape_mounting,0.4230772418060787,0.15493269708765467
motor_with_onshape_mounting_2,0.31773331451842884,0.1548426383249941
motor_with_onshape_mounting_3,0.2521631479988718,0.2553441470828073
motor_with_onshape_mounting_4,0.22522830218838544,0.37228222506070674
motor_with_onshape_mounting_5,0.30930040125548225,0.45790863546339217
motor_with_onshape_mounting_6,0.4247093594712745,0.49078373795054475
motor_with_no_arms,0.5338024081699795,0.4407966723673494
