h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.06140039777835113,0.3561832541686518,1.5646990994320253,0.03143231724750758
1,15.0,20.0,0.08547218369647254,0.354756858211862,1.5962682127897565,0.06300143060523959
2,20.0,25.0,0.11019723252440278,0.3541742148362161,1.622024774229842,0.08875799204532459
3,25.0,30.0,0.13474851233471238,0.3543265999524648,1.6458564008899466,0.11258961870542915
4,30.0,35.0,0.15777855564020282,0.3550702005143283,1.6729662571021802,0.13969947491766269
5,35.0,40.0,0.18219417145632166,0.357699473665022,1.7028043412383025,0.16953755905378493
6,40.0,45.0,0.20619964111385658,0.3600951913510837,1.723800513938182,0.1905337317536647
7,45.0,50.0,0.23301969031384115,0.3640817453765645,1.7308695827198073,0.19760280053529009
8,50.0,55.0,0.2561409934029587,0.366174003510725,1.7405022463264108,0.20723546414189364
9,55.0,60.0,0.28118855217817296,0.3689432054264748,1.7533600066158623,0.22009322443134507
10,60.0,65.0,0.3055000562759712,0.372152001031079,1.7684253424910923,0.23515856030657467
11,65.0,70.0,0.3315967509730494,0.3761587911821941,1.775488170499646,0.24222138831512816
