h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07278368267232115,0.3551098757610736,1.450634417849753,-0.12015946961282474
1,15.0,20.0,0.1085492403647178,0.3468859119149522,1.414054232520393,-0.15673965494218492
2,20.0,25.0,0.14461915393862296,0.3380571517148499,1.386892486628413,-0.18390140083416465
3,25.0,30.0,0.18110056544417702,0.32782674410318235,1.3366126539978653,-0.23418123346471226
4,30.0,35.0,0.2147485714405755,0.31538086322151576,1.2813317190118219,-0.28946216845075584
5,35.0,40.0,0.24983062084276728,0.3008775214420982,1.2344488673087881,-0.33634502015378964
6,40.0,45.0,0.2806739043514779,0.2860010361164101,1.1696536233915218,-0.40114026407105585
7,45.0,50.0,0.30384736688431574,0.2668680644381726,1.1151552486862115,-0.45563863877636623
8,50.0,55.0,0.3374970631566926,0.24054827884663052,1.0631205784179638,-0.5076733090446139
9,55.0,60.0,0.36777938038154084,0.22022650547284858,1.0099496734688962,-0.5608442139936815
10,60.0,65.0,0.3972925077844447,0.19910058658950838,0.9519475929153789,-0.6188462945471989
11,65.0,70.0,0.4242679790650843,0.17629948543185708,0.8948815498148666,-0.6759123376477111
