h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.08249987846384219,0.3561225539380945,-1.6723431135413898,-0.14212112698564064
1,15.0,20.0,-0.11708961853952998,0.3602406908367395,-1.7566615373546184,-0.22643955079886943
2,20.0,25.0,-0.15535024451491652,0.36537236129686307,-1.8339067479033644,-0.3036847613476152
3,25.0,30.0,-0.19220087961158844,0.3755164578059742,-1.9102669916611503,-0.3800450051054009
4,30.0,35.0,-0.22984688263723363,0.3893001646736969,-1.9811228980899112,-0.45090091153416223
5,35.0,40.0,-0.2669893750870962,0.40548192945400635,-2.0461952850807124,-0.5159732985249633
6,40.0,45.0,-0.3004996043945076,0.4229545168884036,-2.1239610652992953,-0.5937390787435458
7,45.0,50.0,-0.34338420444668344,0.4469372340760209,-2.1918509864077587,-0.6616289998520091
8,50.0,55.0,-0.3668678160254921,0.45212233977887756,-2.2535069934890632,-0.7232850069333142
9,55.0,60.0,-0.4039265893342239,0.4799869826515548,-2.323011095479548,-0.792789108923799
10,60.0,65.0,-0.4345399108979241,0.505224439910355,-2.3956858274223123,-0.8654638408665634
11,65.0,70.0,-0.4609516921621842,0.531455707454502,-2.4639332618476772,-0.9337112752919282
