h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.042631653240485276,0.37083690525259394,1.3654940613657534,-0.037180358475539695
1,15.0,20.0,0.06700887248329238,0.36003547435499655,1.3411738564506799,-0.06150056339061365
2,20.0,25.0,0.09064634171935534,0.35060525402335996,1.3138308141107689,-0.08884360573052463
3,25.0,30.0,0.116446017983328,0.3432414221100689,1.2884204818437015,-0.11425393799759172
4,30.0,35.0,0.14342214902469208,0.33473820996354625,1.2689721612204803,-0.13370225862081306
5,35.0,40.0,0.16987944575973052,0.32678895563891147,1.2521360420534058,-0.15053837778788767
6,40.0,45.0,0.1940295154869795,0.3176976696907476,1.2318500197506017,-0.17082440009069175
7,45.0,50.0,0.2254181556777197,0.3077888863495098,1.2207494092631956,-0.18192501057809754
8,50.0,55.0,0.24589272757869762,0.2929622832965693,1.2018957519761455,-0.20077866786514784
9,55.0,60.0,0.2620480507203207,0.2816261376741409,1.1860154082693959,-0.21665901157189738
10,60.0,65.0,0.28317403517027134,0.2642584879051877,1.1701395827882897,-0.23253483705300376
11,65.0,70.0,0.30534503698800275,0.24826237579582108,1.1470443739140392,-0.25563004592725397
