h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08872918222362998,0.3557800308586925,1.558701142038441,-0.012092778894793146
1,15.0,20.0,0.125813372392073,0.35306793799155634,1.563992282081353,-0.006801638851881144
2,20.0,25.0,0.16474474338851067,0.3499165484136052,1.574731576574135,0.00393765564090153
3,25.0,30.0,0.20654025147874835,0.3473440542881363,1.5837291271183402,0.012935206185106525
4,30.0,35.0,0.24905392434446827,0.34469600363198394,1.5977478271042838,0.026953906171050174
5,35.0,40.0,0.28832536214611654,0.34204371626862407,1.6049657121937104,0.03417179126047633
6,40.0,45.0,0.32890490964505553,0.3399713474452083,1.610601173282125,0.03980725234889118
7,45.0,50.0,0.35857461259112705,0.3340760809021736,1.6269655808798411,0.05617165994660728
8,50.0,55.0,0.4102492393275567,0.330225781734947,1.6406637736362857,0.06986985270305145
9,55.0,60.0,0.4498725081743354,0.3310087666736264,1.6407640170937001,0.06997009616046615
10,60.0,65.0,0.4906450534485518,0.332958524857619,1.6374457972635654,0.06665187633033141
11,65.0,70.0,0.5321216956940651,0.33444173197042404,1.6364772052712546,0.06568328433802058
