h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.03934118984318717,0.3745445904198266,1.772544157705263,0.20175040902128077
1,15.0,20.0,0.06068420648841068,0.38483971482914214,1.8676456302904199,0.2968518816064384
2,20.0,25.0,0.08080182675113935,0.3974933349503608,1.9697069764162771,0.3989132277322951
3,25.0,30.0,0.09998594727502531,0.41310846518459116,2.077126489779151,0.5063327410951687
4,30.0,35.0,0.11686047282080908,0.43255534158447445,2.1907932783393638,0.6199995296553821
5,35.0,40.0,0.13157377534178458,0.4530475369931616,2.2984896369999546,0.7276958883159724
6,40.0,45.0,0.14550683383177246,0.47555907383790336,2.3981535064925756,0.8273597578085937
7,45.0,50.0,0.1617803245296235,0.5042629014383482,2.494307042642591,0.923513293958609
8,50.0,55.0,0.17142023923731153,0.5124030135831021,2.594200248726771,1.0234065000427894
9,55.0,60.0,0.1872036224785671,0.5396841301927957,2.695935972928019,1.1251422242440374
10,60.0,65.0,0.19516310913193508,0.5667681362697319,2.795940113000143,1.225146364316161
11,65.0,70.0,0.19966013836743055,0.5916715042549757,2.8980739101970765,1.3272801615130947
