h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08100685030522507,0.362177068248627,1.5433350848237242,-0.0035269120871804205
1,15.0,20.0,0.11775928168804768,0.3600391606358443,1.535497311269209,-0.011364685641695585
2,20.0,25.0,0.15435315697509736,0.3568919111516179,1.5355300221106212,-0.011331974800283457
3,25.0,30.0,0.17322804508256406,0.3489612355700333,1.5370659198570886,-0.009796077053815943
4,30.0,35.0,0.21393138001664244,0.342709732411682,1.5414618517767544,-0.005400145134149752
5,35.0,40.0,0.25623666155392166,0.342696792409513,1.5537712343579044,0.0069092374469997804
6,40.0,45.0,0.28924205513685775,0.3440671192061351,1.5643655840813102,0.01750358717040576
7,45.0,50.0,0.3227207518569171,0.34598704778037076,1.5642529820178874,0.017390985106982646
8,50.0,55.0,0.3595469772960167,0.3470511338539103,1.5673135237396827,0.020451526828778224
9,55.0,60.0,0.3947591962566505,0.349134277540609,1.5627721451430707,0.01591014823216626
10,60.0,65.0,0.4292517166615126,0.3506676950502687,1.564024279454258,0.01716228254335353
11,65.0,70.0,0.4648393572674328,0.3518451231233597,1.563347159402383,0.016485162491478314
