h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.10522257646104469,0.35571385366907393,1.5768709462466672,0.039381392134491607
1,15.0,20.0,0.13990688813860477,0.3554636661176069,1.5824818053938245,0.04499225128164918
2,20.0,25.0,0.17363515103729202,0.3559681213082808,1.5851003428139705,0.04761078870179491
3,25.0,30.0,0.2098833216054947,0.35672415451209843,1.590916884329745,0.05342733021756922
4,30.0,35.0,0.24758194400501352,0.3582118532101311,1.5940611874184032,0.05657163330622744
5,35.0,40.0,0.2838663553063617,0.35985614928469384,1.601742899200981,0.06425334508880513
6,40.0,45.0,0.31511547904581527,0.35979938788243176,1.6091763288895158,0.07168677477733974
7,45.0,50.0,0.35732863457167646,0.3587473986961076,1.6329159846251111,0.09542643051293552
8,50.0,55.0,0.39147989646507575,0.3618622763766789,1.6653367998159687,0.127847245703793
9,55.0,60.0,0.4235255753002627,0.3653575692287126,1.6810804010077363,0.14359084689556068
10,60.0,65.0,0.4576124959269348,0.3687549241250789,1.6831445848837132,0.14565503077153766
11,65.0,70.0,0.49121523384655114,0.3735694386593824,1.704232899212301,0.16674334510012584
