h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.7874188490261254,0.7971815977136076,11.772113997951402,10.20753283445298
1,15.0,20.0,0.37668006240138246,0.2612598065806901,16.2037866747323,14.639205511233879
2,20.0,25.0,0.0169298807592532,0.768775413609155,20.573435395902365,19.008854232403948
3,25.0,30.0,0.634604008065617,0.9175188089461066,24.965803294249785,23.401222130751368
4,30.0,35.0,0.5900718069169951,0.2618990871023729,29.46619039468335,27.90160923118493
5,35.0,40.0,-0.08425441999594568,0.4392588607522933,34.00988376000848,32.44530259651005
6,40.0,45.0,0.14897917624843246,1.061831183791962,38.53164161336683,36.9670604498684
7,45.0,50.0,0.6811799020742129,0.8738285560232322,42.98005204707481,41.41547088357639
8,50.0,55.0,0.47406937302152274,0.23167947186769283,47.35339183522291,45.78881067172447
9,55.0,60.0,-0.0645544789199684,0.6870236323116579,51.79355700846446,50.228975844966044
10,60.0,65.0,0.5100634984457145,1.0692732754696215,56.2445642747163,54.67998311121789
11,65.0,70.0,0.7325109190196144,0.39530316715858227,60.677470267225665,59.11288910372724
