h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.7387710386582543,-0.33442874763053027,-11.591194629593979,-12.75980986233913
1,15.0,20.0,0.8359460729838006,0.1882726536299765,-16.756259682781216,-17.924874915526363
2,20.0,25.0,0.4419060398289378,0.6026056417962954,-22.068000740001548,-23.236615972746705
3,25.0,30.0,-0.05430985744214846,0.47402928843705233,-27.16863009943752,-28.337245332182665
4,30.0,35.0,-0.049741397815766676,-0.019336166017216008,-32.17177014334043,-33.340385376085585
5,35.0,40.0,0.4141884605445322,-0.17445518124899884,-37.22119129989007,-38.38980653263523
6,40.0,45.0,0.8059556638322453,0.227910621411026,-42.51047783424925,-43.67909306699439
7,45.0,50.0,0.7379122583503402,0.6681700993749814,-47.684468980366916,-48.85308421311209
8,50.0,55.0,0.34389748796247593,0.6934533836763123,-52.712646224258236,-53.88126145700338
9,55.0,60.0,0.10346802152604932,0.3392124075175504,-57.87144253647115,-59.04005776921629
10,60.0,65.0,0.31494059170896677,-0.03569693461780719,-63.01985057051004,-64.18846580325518
11,65.0,70.0,0.7428111331522834,0.016597227087653637,-68.12407584150279,-69.29269107424793
