h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07787724787836361,0.3617106262839967,1.4919816360072138,-0.06609503130778031
1,15.0,20.0,0.10946353804522818,0.35876603967003357,1.4622347440057508,-0.09584192330924328
2,20.0,25.0,0.14290465518263787,0.35578447409999453,1.4221509379273336,-0.13592572938766037
3,25.0,30.0,0.16627214755055694,0.35129655463536485,1.3819744607376574,-0.1761022065773367
4,30.0,35.0,0.20618035251941297,0.34501409720754916,1.3410002240461925,-0.2170764432688017
5,35.0,40.0,0.23707319690949905,0.33844873409767123,1.2970683828573826,-0.26100828445761165
6,40.0,45.0,0.27021460684118187,0.32807514057382725,1.2587608763313245,-0.29931579098366984
7,45.0,50.0,0.30149312380197246,0.3192176361275486,1.233020618036302,-0.3250560492786924
8,50.0,55.0,0.3338209908547162,0.3095192359354327,1.2102894271782463,-0.3477872401367478
9,55.0,60.0,0.364876928395603,0.300573880858251,1.1732353031187919,-0.38484136419620235
10,60.0,65.0,0.3976360238470008,0.28953726990342976,1.1322047678777698,-0.4258718994372242
11,65.0,70.0,0.4309557107919991,0.2762743322878475,1.0994697154663688,-0.4586069518486254
