h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.0841884458680818,0.36844109522150037,-1.550011383542366,-0.03553299960047525
1,15.0,20.0,0.11657398202408517,0.37132812070200744,-1.5564833544204189,-0.04200497047852871
2,20.0,25.0,0.1463866787070323,0.3748395839008046,-1.5657965101070546,-0.05131812616516439
3,25.0,30.0,0.1783466201080733,0.3782258397145313,-1.5771335135990774,-0.06265512965718699
4,30.0,35.0,0.20833424879680187,0.3805375541745905,-1.5836532616071812,-0.06917487766529082
5,35.0,40.0,0.24050212588357833,0.3824195150481141,-1.5963167754547778,-0.08183839151288716
6,40.0,45.0,0.27325020816299206,0.38234303100631073,-1.6061322949847345,-0.09165391104284444
7,45.0,50.0,0.30846741059121835,0.38225535786289455,-1.6134860777007853,-0.09900769375889526
8,50.0,55.0,0.32580613936644454,0.3755370975381174,-1.624647589761816,-0.11016920581992572
9,55.0,60.0,0.36734639417525755,0.3701963635317682,-1.6301246859794318,-0.11564630203754163
10,60.0,65.0,0.3947508453461445,0.3705564056857235,-1.635502249319491,-0.12102386537760093
11,65.0,70.0,0.42694446416717674,0.36873341179199953,-1.6334812983906142,-0.11900291444872386
