h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09451929055484631,0.35252227082121423,1.6137387853482053,0.11776693120012481
1,15.0,20.0,0.1374665698203095,0.3519759338936168,1.6608124233541783,0.1648405692060981
2,20.0,25.0,0.1815945694616926,0.35332684670439707,1.7333873516179463,0.23741549746986557
3,25.0,30.0,0.22619811626498199,0.3585857487017632,1.8150333928972875,0.3190615387492072
4,30.0,35.0,0.2724682840902772,0.36845045733668735,1.872168258421237,0.3761964042731561
5,35.0,40.0,0.3199036009111743,0.3819210627964459,1.9314765046954099,0.4355046505473294
6,40.0,45.0,0.3499608573982135,0.39073775499427293,1.9804719820878471,0.4845001279397665
7,45.0,50.0,0.4189939248546098,0.41311889280586334,2.0372234736675514,0.5412516195194708
8,50.0,55.0,0.4476350379814422,0.41066385332163885,2.0940789303208875,0.5981070761728071
9,55.0,60.0,0.49395307233213176,0.43439517931861715,2.1557248120438364,0.6597529578957559
10,60.0,65.0,0.5341259502038929,0.4595555343018144,2.211035891662067,0.7150640375139862
11,65.0,70.0,0.5748437247135478,0.4896998906047114,2.2670037977370754,0.771031943588995
