h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08954839127811955,0.35318287195539155,1.4535447305680935,-0.0691235433121276
1,15.0,20.0,0.12343753516260023,0.3483729120369983,1.4368122490445392,-0.08585602483568198
2,20.0,25.0,0.15885461977451584,0.3425448301603255,1.4064390186683757,-0.11622925521184534
3,25.0,30.0,0.1910372639198439,0.33581968149909136,1.3796852879966572,-0.14298298588356398
4,30.0,35.0,0.22564936217029744,0.32858867737401176,1.3433517876647036,-0.17931648621551752
5,35.0,40.0,0.26150637546856453,0.3185523306818315,1.302745757859384,-0.2199225160208371
6,40.0,45.0,0.2938998561399881,0.30735529120659977,1.2734979850743098,-0.2491702888059114
7,45.0,50.0,0.32618370081093545,0.29568495522231486,1.2453842824461507,-0.27728399143407023
8,50.0,55.0,0.36155224540909686,0.28162175081873797,1.2110110936491207,-0.31165718023110023
9,55.0,60.0,0.3956479423017758,0.26853788568264136,1.1814029051516486,-0.3412653687285724
10,60.0,65.0,0.4285888866515885,0.2556301406132295,1.140554849827891,-0.38211342405232995
11,65.0,70.0,0.46465718190758243,0.23954102546632874,1.1003544408976036,-0.4223138329826174
