h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.03800203733352567,0.35838775404136003,1.471121859314463,-0.06429480273973304
1,15.0,20.0,0.054234751261114836,0.35705114938384364,1.4263518371100259,-0.10906482494417041
2,20.0,25.0,0.07134812410768299,0.35499341583382366,1.3927358697845198,-0.14268079226967678
3,25.0,30.0,0.08624983175508479,0.352730125242272,1.3638985856519705,-0.17151807640222588
4,30.0,35.0,0.10120025587361564,0.3495258790748548,1.328553890728505,-0.20686277132569156
5,35.0,40.0,0.11862129204554267,0.34536438976223705,1.287004365540175,-0.24841229651402125
6,40.0,45.0,0.13596687470551455,0.3398619657147385,1.238408774259189,-0.2970078877950074
7,45.0,50.0,0.1554447684943808,0.3319500872016302,1.201435822459274,-0.3339808395949224
8,50.0,55.0,0.16633636448228387,0.32721902479405707,1.1599510880165262,-0.37546557403767034
9,55.0,60.0,0.18273364889177926,0.32073690275596883,1.1082349983926851,-0.4271816636615112
10,60.0,65.0,0.19956132415018285,0.31124361644206344,1.0550862954839721,-0.48033036657022415
11,65.0,70.0,0.21545626415452673,0.3016845706040287,1.0073613291596557,-0.5280553328945409
