h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09099031265407334,0.4426019137710389,-5.525555130526244,-5.963995372128629
1,15.0,20.0,0.026084013929672092,0.3133759049115167,-7.995622733733544,-8.434062975335932
2,20.0,25.0,-0.03591882409803837,0.43062484060383954,-10.481309766820713,-10.919750008423103
3,25.0,30.0,0.08016744726737766,0.3400533474517835,-12.98821146979894,-13.426651711401327
4,30.0,35.0,-0.04775354765550781,0.3312588823432362,-15.450137779138236,-15.888578020740622
5,35.0,40.0,0.07244098866241573,0.43302629083013294,-17.97070168500822,-18.4091419266106
6,40.0,45.0,0.011220308306033783,0.3235041422754205,-20.434942711036356,-20.873382952638746
7,45.0,50.0,0.010568472959773251,0.358199384962516,-22.999475615807636,-23.437915857410022
8,50.0,55.0,-0.17498865845370054,0.33088556533355623,-25.3925998919158,-25.831040133518183
9,55.0,60.0,0.038398791254655125,0.3740246624775399,-27.840518229151044,-28.278958470753427
10,60.0,65.0,-0.05602518879581405,0.18214909762556897,-30.272089878534988,-30.710530120137374
11,65.0,70.0,-0.11784347360020597,0.4405563332050343,-32.66205822045525,-33.10049846205764
