frame,x,y
motor_with_onshape_mounting,0.020325497600447443,0.13141262283594313
motor_with_onshape_mounting_2,-0.04575943934927472,0.05313511969212614
motor_with_onshape_mounting_3,-0.08431750819857312,-0.0605014735629177
motor_with_onshape_mounting_4,-0.15552267930801905,-0.15709248560479677
motor_with_onshape_mounting_5,-0.24518520654061798,-0.23684605110668183
motor_with_onshape_mounting_6,-0.2837430743235039,-0.35048271258543606
motor_with_no_arms,-0.3549486688012576,-0.44707341252631877
