h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.0922152537335231,0.38520554429205767,1.9048393540643007,0.3448300983132684
1,15.0,20.0,0.12998480933315384,0.4050034536245212,2.05353509724239,0.49352584149135753
2,20.0,25.0,0.16300344793291505,0.4305670000793112,2.1931473842432165,0.6331381284921836
3,25.0,30.0,0.19299804489649133,0.4593977786948489,2.353722261257028,0.7937130055059954
4,30.0,35.0,0.21882151161031038,0.49560488271281466,2.497907317886952,0.9378980621359198
5,35.0,40.0,0.23935627461486933,0.5330041241356409,2.634254956800076,1.0742457010490445
6,40.0,45.0,0.25638415632143874,0.5752654648448379,2.7661108636205,1.2061016078694669
7,45.0,50.0,0.2723323103666285,0.6320098962505848,2.873269407609975,1.3132601518589422
8,50.0,55.0,0.2834355110715604,0.6480357296686294,3.0096416923928286,1.449632436641796
9,55.0,60.0,0.28269335062505957,0.6942791227292741,3.1537928107138185,1.5937835549627861
10,60.0,65.0,0.2762906994195179,0.7361037900098389,3.3187405371215606,1.7587312813705278
11,65.0,70.0,0.26343361781037894,0.7784838188297171,3.4664045130577126,1.9063952573066814
