frame,x,y
motor_with_onshape_mounting,1.1160160634564056,0.8615957367702115
motor_with_onshape_mounting_2,1.028290508103001,0.9151166359840863
motor_with_onshape_mounting_3,0.9114953106903039,0.9426644464475173
motor_with_onshape_mounting_4,0.7927967004778276,0.9602894268340768
motor_with_onshape_mounting_5,0.6961058114785004,1.0313589138486845
motor_with_onshape_mounting_6,0.5793105003941139,1.0589062423707278
motor_with_no_arms,0.4606119503168511,1.076531627743975
