h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.1231603999450952,0.3811419459440399,-1.2991885228110738,0.2534300020087193
1,15.0,20.0,0.16847758173960206,0.39911835595871187,-1.1766992749496397,0.3759192498701535
2,20.0,25.0,0.20977143985537927,0.4219987186852673,-1.0603548577621398,0.492263667057653
3,25.0,30.0,0.25103424086442244,0.451855709125381,-0.9497633714902957,0.6028551533294977
4,30.0,35.0,0.28829147845245867,0.48545315355183355,-0.8465734339919774,0.7060450908278159
5,35.0,40.0,0.3206874329847425,0.5220306027832247,-0.71797468287308,0.8346438419467135
6,40.0,45.0,0.3481660141101399,0.562286880437731,-0.5828328906233182,0.9697856341964749
7,45.0,50.0,0.3703879771977517,0.6054439114264837,-0.4619954110419503,1.090623113777843
8,50.0,55.0,0.39208941282668014,0.6542546014829687,-0.33554995138208876,1.2170685734377045
9,55.0,60.0,0.4104194216359438,0.6824130740595797,-0.2177183285049538,1.3349001963148392
10,60.0,65.0,0.4172873018364412,0.7356701840312978,-0.08542660920336292,1.4671919156164304
11,65.0,70.0,0.4175400358513262,0.784242854422807,0.05008066054604401,1.6026991853658372
