frame,x,y
motor_with_onshape_mounting,0.8458120852758991,0.19575844752554428
motor_with_onshape_mounting_2,0.7993511937046461,0.29040039613045143
motor_with_onshape_mounting_3,0.7459562513297524,0.39786657744199605
motor_with_onshape_mounting_4,0.6695651286932133,0.4904106014476821
motor_with_onshape_mounting_5,0.6356641769981507,0.6055223969828797
motor_with_onshape_mounting_6,0.5532869740632099,0.692780613979868
motor_with_no_arms,0.5126084707683434,0.8056755180577267
