h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08013159906763974,0.35354877015567615,1.5888951289112712,0.031842083540853584
1,15.0,20.0,0.11541386760321914,0.3523827701330493,1.6149106540144547,0.05785760864403683
2,20.0,25.0,0.15102655471780074,0.3526862757795036,1.643441842269571,0.08638879689915328
3,25.0,30.0,0.18507096103418533,0.35398051468060177,1.6742359248497312,0.11718287947931345
4,30.0,35.0,0.22207575775885746,0.3572801090219792,1.7087651874027927,0.15171214203237496
5,35.0,40.0,0.2556658673923071,0.361103431619583,1.746414580256171,0.18936153488575358
6,40.0,45.0,0.29212085142203337,0.36684928827524216,1.7739997386582842,0.2169466932878664
7,45.0,50.0,0.32204950815045214,0.3716183531161947,1.792447673915551,0.23539462854513352
8,50.0,55.0,0.3536624400283906,0.37355606282855897,1.820518352247243,0.2634653068768254
9,55.0,60.0,0.3893489610133616,0.3781684373496618,1.8501608270783925,0.2931077817079749
10,60.0,65.0,0.42144595434132115,0.38616814068091776,1.8750439347592833,0.3179908893888655
11,65.0,70.0,0.4565013483265712,0.39538921294244034,1.8926342339441533,0.3355811885737358
